,id,desc,term,source,url
52,tgm005025,Railroad battery before Petersburg,History,https://www.loc.gov/pictures/item/2011660451/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s02000/1s02700/1s02776r.jpg
53,tgm005025,Ambulance wagons on the battle field of Bull Run,History,https://www.loc.gov/pictures/item/2015647555/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s04000/1s04300/1s04381r.jpg
54,tgm005025,"Songs of the War, by Private Miles O'Reilly",History,https://www.loc.gov/pictures/item/92504965/,https://tile.loc.gov/storage-services/service/pnp/cph/3f00000/3f03000/3f03700/3f03772r.jpg
55,tgm005191,"Caldwell-Hutchison Farm, County Road 93, Lowndesville, Abbeville County, SC",Houses,https://www.loc.gov/pictures/item/sc0075/,https://tile.loc.gov/storage-services/service/pnp/habshaer/sc/sc0000/sc0075/color/570696cr.jpg
56,tgm005191,City houses between party walls,Houses,https://www.loc.gov/pictures/item/97506233/,https://tile.loc.gov/storage-services/service/pnp/cph/3c30000/3c33000/3c33200/3c33297_150px.jpg
57,tgm005191,"Louis Justement, architect. Plans and pictures of Washington, D.C. XIV",Houses,https://www.loc.gov/pictures/item/2019680052/,https://tile.loc.gov/storage-services/service/pnp/thc/5a44000/5a44200/5a44251r.jpg
58,tgm005191,"Webb House, 520 Main Street, Greensboro, Hale County, AL",Houses,https://www.loc.gov/pictures/item/al0221/,https://tile.loc.gov/storage-services/service/pnp/habshaer/al/al0200/al0221/photos/002603pr.jpg
59,tgm005191,"Sellwood, State Route 76, Sylacauga, Talladega County, AL",Houses,https://www.loc.gov/pictures/item/al0744/,https://tile.loc.gov/storage-services/service/pnp/habshaer/al/al0700/al0744/photos/006870pr.jpg
60,tgm005191,"Savannah Victorian Historic District, 210-212 West Henry Street (House), Savannah, Chatham County, GA",Houses,https://www.loc.gov/pictures/item/ga0105/,https://tile.loc.gov/storage-services/service/pnp/habshaer/ga/ga0100/ga0105/photos/055664pr.jpg
61,tgm005191,"Dr. Amos Holbrook Place, 203 Adams Street, Milton, Norfolk County, MA",Houses,https://www.loc.gov/pictures/item/ma0841/,https://tile.loc.gov/storage-services/service/pnp/habshaer/ma/ma0800/ma0841/sheet/00000r.jpg
62,tgm005191,"504-520 Cathedral Street (Houses), Baltimore, Independent City, MD",Houses,https://www.loc.gov/pictures/item/md0120/,https://tile.loc.gov/storage-services/service/pnp/habshaer/md/md0100/md0120/photos/086908pr.jpg
63,tgm005191,"833-837 Park Avenue (Houses), Baltimore, Independent City, MD",Houses,https://www.loc.gov/pictures/item/md0129/,https://tile.loc.gov/storage-services/service/pnp/habshaer/md/md0100/md0129/photos/085775pr.jpg
64,tgm005191,"The Cottage, 11904 Old Marlboro Pike, Upper Marlboro, Prince George's County, MD",Houses,https://www.loc.gov/pictures/item/md1183/,https://tile.loc.gov/storage-services/service/pnp/habshaer/md/md1100/md1183/photos/043411pr.jpg
65,tgm005191,"12401 Sussex Lane (House), Bowie, Prince George's County, MD",Houses,https://www.loc.gov/pictures/item/md1771/,https://tile.loc.gov/storage-services/service/pnp/habshaer/md/md1700/md1771/photos/362048pr.jpg
66,tgm005191,"12405 Sussex Lane (House), Bowie, Prince George's County, MD",Houses,https://www.loc.gov/pictures/item/md1773/,https://tile.loc.gov/storage-services/service/pnp/habshaer/md/md1700/md1773/photos/362049pr.jpg
67,tgm005191,"Captain Daniel Holden House, 24 Elm Street, Topsham, Sagadahoc County, ME",Houses,https://www.loc.gov/pictures/item/me0137/,https://tile.loc.gov/storage-services/service/pnp/habshaer/me/me0100/me0137/photos/087438pr.jpg
68,tgm005191,"Los Luceros House, Between U.S. Route 64; Rio Grande River; Los Luceros, Alcalde, Rio Arriba County, NM",Houses,https://www.loc.gov/pictures/item/nm0085/,https://tile.loc.gov/storage-services/service/pnp/habshaer/nm/nm0000/nm0085/sheet/00001r.jpg
69,tgm005191,"Andalusia, State Road vicinity (Bensalem Township), Andalusia, Bucks County, PA",Houses,https://www.loc.gov/pictures/item/pa0213/,https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa0200/pa0213/color/368253cr.jpg
70,tgm005191,"Paul Hamilton House (Ruins), Russell Creek, Edisto Island, Charleston County, SC",Houses,https://www.loc.gov/pictures/item/sc0228/,https://tile.loc.gov/storage-services/service/pnp/habshaer/sc/sc0200/sc0228/photos/149507pr.jpg
71,tgm005191,"6666 Ranch, Main House, 1102 Dash for Cash Road, Guthrie, King County, TX",Houses,https://www.loc.gov/pictures/item/tx1075/,https://tile.loc.gov/storage-services/service/pnp/habshaer/tx/tx1000/tx1075/sheet/00001r.jpg
72,tgm003790,Architectural drawing showing structures completed prior to January 1912,Facilities,https://www.loc.gov/pictures/item/95860802/,https://tile.loc.gov/storage-services/service/pnp/ade/2a02000/2a02700/2a02722_150px.jpg
73,tgm003790,"Willimantic, Conn., 1882 From Blake Mountain /",Facilities,https://www.loc.gov/pictures/item/98508605/,https://tile.loc.gov/storage-services/service/pnp/pga/01400/01486r.jpg
74,tgm003790,"Architectural drawings showing buildings designed by Gilbert, compared to famous examples of world architecture",Facilities,https://www.loc.gov/pictures/item/95860803/,https://tile.loc.gov/storage-services/service/pnp/cph/3g00000/3g01000/3g01800/3g01866_150px.jpg
75,tgm003790,"[American University, Art center and school, Washington, D.C. (project) Bird's-eye view rendering]",Facilities,https://www.loc.gov/pictures/item/2011648064/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/31500/31535r.jpg
76,tgm003790,"Iron viaduct, Cin. So. Ry. Dale Creek trestle, Union Pacific Ry. Missouri, Kansas & Texas Ry.",Facilities,https://www.loc.gov/pictures/item/2015649858/,https://tile.loc.gov/storage-services/service/pnp/ds/07600/07672r.jpg
77,tgm001405,"Quincy Mining Company, Hancock, Houghton County, MI",Buildings,https://www.loc.gov/pictures/item/mi0086/,https://tile.loc.gov/storage-services/service/pnp/habshaer/mi/mi0000/mi0086/color/570408cr.jpg
78,tgm001405,"U.S. Naval Base, Pearl Harbor, Naval Housing Area Hospital Point, Along First Avenue to west of & along Ford Island Way, Pearl City, Honolulu County, HI",Buildings,https://www.loc.gov/pictures/item/hi0579/,https://tile.loc.gov/storage-services/service/pnp/habshaer/hi/hi0500/hi0579/photos/209114pr.jpg
79,tgm001405,"Smith Mine, Bear Creek 1.5 miles West of Town of Bear Creek, Red Lodge, Carbon County, MT",Buildings,https://www.loc.gov/pictures/item/mt0168/,https://tile.loc.gov/storage-services/service/pnp/habshaer/mt/mt0100/mt0168/photos/101280pr.jpg
80,tgm001405,"Thames Street Area Survey, Thames Street, between Washington Square & Memorial Boulevard, Newport, Newport County, RI",Buildings,https://www.loc.gov/pictures/item/ri0080/,https://tile.loc.gov/storage-services/service/pnp/habshaer/ri/ri0000/ri0080/photos/144964pr.jpg
81,tgm001405,"Holston Army Ammunition Plant, Along Holston River, Kingsport, Sullivan County, TN",Buildings,https://www.loc.gov/pictures/item/tn0196/,https://tile.loc.gov/storage-services/service/pnp/habshaer/tn/tn0100/tn0196/sheet/00001r.jpg
82,tgm001405,Capitol,Buildings,https://www.loc.gov/pictures/item/2019630264/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s20000/1s24000/1s24300/1s24369_150px.jpg
83,tgm003413,Antelope ruins showing prehistoric decorations,Dwellings,https://www.loc.gov/pictures/item/90710177/,https://tile.loc.gov/storage-services/service/pnp/cph/3c00000/3c01000/3c01100/3c01176r.jpg
84,tgm003413,"Sketchbook of travel sketches including architectural subjects and details in France and England, and architectural sketches in New York and New Jersey",Dwellings,https://www.loc.gov/pictures/item/ade1997000453/,https://tile.loc.gov/storage-services/service/pnp/ade/2a05000/2a05100/2a05133_150px.jpg
85,tgm003413,"Alabama, Florida, and Georgia architecture",Dwellings,https://www.loc.gov/pictures/item/88705332/,https://tile.loc.gov/storage-services/service/pnp/cph/3c10000/3c16000/3c16200/3c16240_150px.jpg
86,tgm003413,"Summer residence of Pres. Wm. H. Taft at Beverly, Mass.",Dwellings,https://www.loc.gov/pictures/item/2007660985/,https://tile.loc.gov/storage-services/service/pnp/pan/6a13000/6a13300/6a13396r.jpg
87,tgm003413,"Summer residence of Pres. Wm. H. Taft at Beverly, Mass.",Dwellings,https://www.loc.gov/pictures/item/2007661012/,https://tile.loc.gov/storage-services/service/pnp/pan/6a06000/6a06000/6a06043r.jpg
88,tgm003413,"Ruins of cliff dwellings, Colorado",Dwellings,https://www.loc.gov/pictures/item/2007661997/,https://tile.loc.gov/storage-services/service/pnp/pan/6a02000/6a02800/6a02841r.jpg
89,tgm003413,Natives of Nevada,Dwellings,https://www.loc.gov/pictures/item/2012646815/,https://tile.loc.gov/storage-services/service/pnp/cph/3a40000/3a41000/3a41700/3a41774r.jpg
90,tgm003413,"Typical native hut, Carib Indian in doorway, Nicaragua",Dwellings,https://www.loc.gov/pictures/item/89714787/,https://tile.loc.gov/storage-services/service/pnp/cph/3b40000/3b44000/3b44100/3b44176_150px.jpg
91,tgm003413,Camp of the Root Diggers--Yakima,Dwellings,https://www.loc.gov/pictures/item/90708837/,https://tile.loc.gov/storage-services/service/pnp/cph/3b40000/3b45000/3b45800/3b45833r.jpg
92,tgm003413,A holiday lodge--Yakima,Dwellings,https://www.loc.gov/pictures/item/90708843/,https://tile.loc.gov/storage-services/service/pnp/cph/3b40000/3b45000/3b45800/3b45837r.jpg
93,tgm003413,Mat lodge--Yakima,Dwellings,https://www.loc.gov/pictures/item/90708846/,https://tile.loc.gov/storage-services/service/pnp/cph/3b40000/3b45000/3b45800/3b45839r.jpg
94,tgm003413,[Apache Wickiup(?)],Dwellings,https://www.loc.gov/pictures/item/90710167/,https://tile.loc.gov/storage-services/service/pnp/cph/3c00000/3c01000/3c01100/3c01173r.jpg
95,tgm003413,[Lodge of the Horn Society [B]--Blood],Dwellings,https://www.loc.gov/pictures/item/90710192/,https://tile.loc.gov/storage-services/service/pnp/cph/3c00000/3c01000/3c01100/3c01190r.jpg
96,tgm003413,[The terraced houses of Zuni],Dwellings,https://www.loc.gov/pictures/item/90715428/,https://tile.loc.gov/storage-services/service/pnp/cph/3c00000/3c02000/3c02000/3c02038r.jpg
97,tgm003413,[Dine Tsosi's hogan],Dwellings,https://www.loc.gov/pictures/item/90715670/,https://tile.loc.gov/storage-services/service/pnp/cph/3c00000/3c02000/3c02000/3c02097r.jpg
98,tgm003413,"An old Hopi house, Walpi, Ariz.",Dwellings,https://www.loc.gov/pictures/item/91705063/,https://tile.loc.gov/storage-services/service/pnp/cph/3c00000/3c02000/3c02100/3c02176r.jpg
99,tgm003413,A Zuni doorway,Dwellings,https://www.loc.gov/pictures/item/91705079/,https://tile.loc.gov/storage-services/service/pnp/cph/3c00000/3c02000/3c02100/3c02184r.jpg
100,tgm003413,"La Casa Blanca, Canyon de Chelley [i.e., Chelly]",Dwellings,https://www.loc.gov/pictures/item/91787377/,https://tile.loc.gov/storage-services/service/pnp/cph/3b40000/3b42000/3b42000/3b42004_150px.jpg
101,tgm003413,Alaska - Yukon boundary,Dwellings,https://www.loc.gov/pictures/item/99614340/,https://tile.loc.gov/storage-services/service/pnp/ppmsc/01600/01615r.jpg
102,tgm005373,"Front Avenue Industrial District, Front Avenue between Eighth & Fourteenth Streets, Columbus, Muscogee County, GA",Industry,https://www.loc.gov/pictures/item/ga0260/,https://tile.loc.gov/storage-services/service/pnp/habshaer/ga/ga0200/ga0260/sheet/00001r.jpg
103,tgm005373,"Slater Mill, Pawtucket, Providence County, RI",Industry,https://www.loc.gov/pictures/item/ri0102/,https://tile.loc.gov/storage-services/service/pnp/habshaer/ri/ri0100/ri0102/color/570690cr.jpg
104,tgm005373,"Columbus Iron Works, Front Avenue between Eighth & Tenth Streets, Columbus, Muscogee County, GA",Industry,https://www.loc.gov/pictures/item/ga0257/,https://tile.loc.gov/storage-services/service/pnp/habshaer/ga/ga0200/ga0257/photos/054100pr.jpg
105,tgm005373,"Richmond Hill Plantation, East of Richmond Hill on Ford Neck Road, Richmond Hill, Bryan County, GA",Industry,https://www.loc.gov/pictures/item/ga0901/,https://tile.loc.gov/storage-services/service/pnp/habshaer/ga/ga0900/ga0901/photos/208607pr.jpg
106,tgm005373,"Lowell Canal System, Merrimack & Concord Rivers, Lowell, Middlesex County, MA",Industry,https://www.loc.gov/pictures/item/ma0543/,https://tile.loc.gov/storage-services/service/pnp/habshaer/ma/ma0500/ma0543/photos/080727pr.jpg
107,tgm005373,"Detroit Arsenal, 6501 East Eleven Mile Road, Warren, Macomb County, MI",Industry,https://www.loc.gov/pictures/item/mi0170/,https://tile.loc.gov/storage-services/service/pnp/habshaer/mi/mi0100/mi0170/photos/089359pr.jpg
108,tgm005373,The trailer era,Industry,https://www.loc.gov/pictures/item/2010635607/,https://tile.loc.gov/storage-services/service/pnp/hlb/00100/00118_150px.jpg
109,tgm005373,"""But notice -- not one of them in the Lincoln Bedroom""",Industry,https://www.loc.gov/pictures/item/2012644344/,https://tile.loc.gov/storage-services/service/pnp/hlb/14000/14074_150px.jpg
110,tgm005373,"Sainsevain Property, 14804 Summit Avenue, Fontana, San Bernardino County, CA",Industry,https://www.loc.gov/pictures/item/ca2251/,https://tile.loc.gov/storage-services/service/pnp/habshaer/ca/ca2200/ca2251/photos/182830pr.jpg
111,tgm005373,"Noxontown Mill, Noxontown Road (County Road 38), Middletown, New Castle County, DE",Industry,https://www.loc.gov/pictures/item/de0065/,https://tile.loc.gov/storage-services/service/pnp/habshaer/de/de0000/de0065/photos/031462pr.jpg
112,tgm005373,"Rock Island Arsenal, Rock Island, Rock Island County, IL",Industry,https://www.loc.gov/pictures/item/il0278/,https://tile.loc.gov/storage-services/service/pnp/habshaer/il/il0200/il0278/photos/063535pr.jpg
113,tgm009630,"Architectural drawings for original construction of and alterations to a cleaning establishment for the National Association of Dyers & Cleaners, Brookville Pike and Falkland Drive, Silver Spring, Maryland",Silver,https://www.loc.gov/pictures/item/95858776/,https://tile.loc.gov/storage-services/service/pnp/cph/3c30000/3c35000/3c35500/3c35527_150px.jpg
114,tgm009630,"May Day festivities, Forest Glen, Md.",Silver,https://www.loc.gov/pictures/item/93503491/,https://tile.loc.gov/storage-services/service/pnp/cph/3c00000/3c07000/3c07000/3c07014r.jpg
115,tgm009630,"May Day festivities, Forest Glen, Md.",Silver,https://www.loc.gov/pictures/item/93503494/,https://tile.loc.gov/storage-services/service/pnp/cph/3c00000/3c07000/3c07000/3c07015r.jpg
116,tgm009630,"[May Day festivities at Forest Glen, Md.]",Silver,https://www.loc.gov/pictures/item/93505870/,https://tile.loc.gov/storage-services/service/pnp/cph/3c00000/3c07000/3c07700/3c07721r.jpg
117,tgm009630,"[Steamboat approaching dock, view from the Morgan house, Silver Springs, Florida]",Silver,https://www.loc.gov/pictures/item/97502194/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/09500/09548r.jpg
118,tgm009630,"Architectural drawing showing religious architectural elements (""miscellaneous details"") for a church and convent building, St. John the Evangelist Parish, 10201 Georgia Avenue, Silver Spring, Montgomery County, Maryland",Silver,https://www.loc.gov/pictures/item/95860922/,https://tile.loc.gov/storage-services/service/pnp/ds/06400/06468_150px.jpg
119,tgm009630,"Architectural drawings for an automobile dealership (""Calvert Motors""), Silver Spring, Maryland",Silver,https://www.loc.gov/pictures/item/95860917/,https://tile.loc.gov/storage-services/service/pnp/cph/3c20000/3c21000/3c21200/3c21272_150px.jpg
